,Title,Views,Date_Time,Video_Link,Thumbnail_Link
1183,Maximum of all subarrays of size 'k' using Sliding Window Technique | GeeksforGeeks,64K views,5 years ago,https://www.youtube.com//watch?v=m-Dqu7csdJk,https://i.ytimg.com/vi/m-Dqu7csdJk/hqdefault.jpg
1184,"Guess the Output 34 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",8.8K views,5 years ago,https://www.youtube.com//watch?v=dHuKi7u5DR4,https://i.ytimg.com/vi/dHuKi7u5DR4/hqdefault.jpg
1185,Placement100 | GeeksforGeeks,33K views,5 years ago,https://www.youtube.com//watch?v=2wEA8nuThj8,https://i.ytimg.com/vi/2wEA8nuThj8/hqdefault.jpg
1186,Pangram Checking | GeeksforGeeks,18K views,5 years ago,https://www.youtube.com//watch?v=Mhc4JJAaaYM,https://i.ytimg.com/vi/Mhc4JJAaaYM/hqdefault.jpg
1187,Cracking On-Campus Interviews  | Part-2 | SDE Interview experiences | GeeksforGeeks,1.8K views,5 years ago,https://www.youtube.com//watch?v=WuBzEnsszxs,https://i.ytimg.com/vi/WuBzEnsszxs/hqdefault.jpg
1188,Cracking On-Campus Interviews  | Part-1 | SDE Interview experiences | GeeksforGeeks,3.5K views,5 years ago,https://www.youtube.com//watch?v=IiCChMYfKpw,https://i.ytimg.com/vi/IiCChMYfKpw/hqdefault.jpg
1189,"Guess the Output 33 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",8.4K views,5 years ago,https://www.youtube.com//watch?v=KbMDQWxpzY0,https://i.ytimg.com/vi/KbMDQWxpzY0/hqdefault.jpg
1190,Cutting a rod problem | GeeksforGeeks,41K views,5 years ago,https://www.youtube.com//watch?v=oqdttaJ_C6o,https://i.ytimg.com/vi/oqdttaJ_C6o/hqdefault.jpg
1191,"Guess the Output 32 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",8.7K views,5 years ago,https://www.youtube.com//watch?v=AibvkE9EIRA,https://i.ytimg.com/vi/AibvkE9EIRA/hqdefault.jpg
1192,Minimum Cost Path Problem | GeeksforGeeks,19K views,5 years ago,https://www.youtube.com//watch?v=8dzfZNUnvJ8&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/8dzfZNUnvJ8/hqdefault.jpg
1193,"Guess the Output 31 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",9.4K views,5 years ago,https://www.youtube.com//watch?v=AmcEbG7OEfM,https://i.ytimg.com/vi/AmcEbG7OEfM/hqdefault.jpg
1194,Matrix Chain Multiplication | GeeksforGeeks,57K views,5 years ago,https://www.youtube.com//watch?v=gwmitwgz87s,https://i.ytimg.com/vi/gwmitwgz87s/hqdefault.jpg
1195,Naive Algorithm for Pattern Searching | GeeksforGeeks,184K views,5 years ago,https://www.youtube.com//watch?v=nK7SLhXcqRo,https://i.ytimg.com/vi/nK7SLhXcqRo/hqdefault.jpg
1196,"Guess the Output 30 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",9.7K views,5 years ago,https://www.youtube.com//watch?v=cekV8mn--a0,https://i.ytimg.com/vi/cekV8mn--a0/hqdefault.jpg
1197,"Guess the Output 29 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",9.7K views,5 years ago,https://www.youtube.com//watch?v=5GaSvjtdV7k,https://i.ytimg.com/vi/5GaSvjtdV7k/hqdefault.jpg
1198,"Guess the Output 28 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",10K views,5 years ago,https://www.youtube.com//watch?v=RSx2dhj7MiA,https://i.ytimg.com/vi/RSx2dhj7MiA/hqdefault.jpg
1199,"Guess the Output 27 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",10K views,5 years ago,https://www.youtube.com//watch?v=Tz2rcVj3P6E,https://i.ytimg.com/vi/Tz2rcVj3P6E/hqdefault.jpg
1200,How to Become a Data Scientist in 2020 ?,22K views,5 years ago,https://www.youtube.com//watch?v=AkaL_bYAdV4&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/AkaL_bYAdV4/hqdefault.jpg
1201,"Guess the Output 26 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",11K views,5 years ago,https://www.youtube.com//watch?v=3bcmtIMC9MA,https://i.ytimg.com/vi/3bcmtIMC9MA/hqdefault.jpg
1202,DSA Self Paced (Course) | GeeksforGeeks,128K views,5 years ago,https://www.youtube.com//watch?v=JjVpBd17Yxo,https://i.ytimg.com/vi/JjVpBd17Yxo/hqdefault.jpg
1203,Data in Machine Learning | GeeksforGeeks,2.5K views,5 years ago,https://www.youtube.com//watch?v=wtLMvxueXNY,https://i.ytimg.com/vi/wtLMvxueXNY/hqdefault.jpg
1204,Longest path in a Directed Acyclic graph | Dynamic Programming | GeeksforGeeks,46K views,5 years ago,https://www.youtube.com//watch?v=YxF-x3imVFA,https://i.ytimg.com/vi/YxF-x3imVFA/hqdefault.jpg
1205,"Guess the Output 25 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",11K views,6 years ago,https://www.youtube.com//watch?v=12gtFfNfI2Q,https://i.ytimg.com/vi/12gtFfNfI2Q/hqdefault.jpg
1206,"Guess the Output 24 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",11K views,6 years ago,https://www.youtube.com//watch?v=FYnuumGTZ70,https://i.ytimg.com/vi/FYnuumGTZ70/hqdefault.jpg
1207,Overview of Machine Learning | GeeksforGeeks,8.1K views,6 years ago,https://www.youtube.com//watch?v=xDqPFXbxIZo,https://i.ytimg.com/vi/xDqPFXbxIZo/hqdefault.jpg
1208,"Guess the Output 23 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",12K views,6 years ago,https://www.youtube.com//watch?v=IfU8cFWGMP8,https://i.ytimg.com/vi/IfU8cFWGMP8/hqdefault.jpg
1209,"Guess the Output 22 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",11K views,6 years ago,https://www.youtube.com//watch?v=01ovj-oC7Sk,https://i.ytimg.com/vi/01ovj-oC7Sk/hqdefault.jpg
1210,"Guess the Output 21 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",12K views,6 years ago,https://www.youtube.com//watch?v=WdpUagWj-CE,https://i.ytimg.com/vi/WdpUagWj-CE/hqdefault.jpg
1211,"Guess the Output 20 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",12K views,6 years ago,https://www.youtube.com//watch?v=HdZAUQ_0VWY,https://i.ytimg.com/vi/HdZAUQ_0VWY/hqdefault.jpg
1212,"Guess the Output 19 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",13K views,6 years ago,https://www.youtube.com//watch?v=iPXiVQbBn2M,https://i.ytimg.com/vi/iPXiVQbBn2M/hqdefault.jpg
1213,"Guess the Output 18 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",14K views,6 years ago,https://www.youtube.com//watch?v=8zUYHWqkt4E,https://i.ytimg.com/vi/8zUYHWqkt4E/hqdefault.jpg
1214,Calculating Time Complexity | Data Structures and Algorithms| GeeksforGeeks,1M views,6 years ago,https://www.youtube.com//watch?v=KXAbAa1mieU,https://i.ytimg.com/vi/KXAbAa1mieU/hqdefault.jpg
1215,Sliding Window Technique | GeeksforGeeks,56K views,6 years ago,https://www.youtube.com//watch?v=9-3BXsfrpbY,https://i.ytimg.com/vi/9-3BXsfrpbY/hqdefault.jpg
1216,"Sort an Array of 0s, 1s and 2s | GeeksforGeeks",17K views,6 years ago,https://www.youtube.com//watch?v=LP6doGhSZ3M,https://i.ytimg.com/vi/LP6doGhSZ3M/hqdefault.jpg
1217,Merge Two Sorted Arrays | GeeksforGeeks,21K views,6 years ago,https://www.youtube.com//watch?v=mfY-P4srlpo,https://i.ytimg.com/vi/mfY-P4srlpo/hqdefault.jpg
1218,Cycle Sort | GeeksforGeeks,24K views,6 years ago,https://www.youtube.com//watch?v=gZNOM_yMdSQ,https://i.ytimg.com/vi/gZNOM_yMdSQ/hqdefault.jpg
1219,Partition Function of Quick Sort | GeeksforGeeks,12K views,6 years ago,https://www.youtube.com//watch?v=OwR53k9DZ9c,https://i.ytimg.com/vi/OwR53k9DZ9c/hqdefault.jpg
1220,"Guess the Output 17 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",13K views,6 years ago,https://www.youtube.com//watch?v=3sMN2MHEmCQ,https://i.ytimg.com/vi/3sMN2MHEmCQ/hqdefault.jpg
1221,"Guess the Output 16 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",14K views,6 years ago,https://www.youtube.com//watch?v=RJRZyaJwHpU,https://i.ytimg.com/vi/RJRZyaJwHpU/hqdefault.jpg
1222,"Guess the Output 15 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",14K views,6 years ago,https://www.youtube.com//watch?v=YnfdnLRUKoU,https://i.ytimg.com/vi/YnfdnLRUKoU/hqdefault.jpg
1223,"Guess the Output 14 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",15K views,6 years ago,https://www.youtube.com//watch?v=iCUcCMinIyA,https://i.ytimg.com/vi/iCUcCMinIyA/hqdefault.jpg
1224,"Guess the Output 13 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",15K views,6 years ago,https://www.youtube.com//watch?v=JH6E-kxjVLg,https://i.ytimg.com/vi/JH6E-kxjVLg/hqdefault.jpg
1225,"Guess the Output 12 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",16K views,6 years ago,https://www.youtube.com//watch?v=AJtBwsqD0Ws,https://i.ytimg.com/vi/AJtBwsqD0Ws/hqdefault.jpg
1226,Writing base cases in Recursion |  GeeksforGeeks,14K views,6 years ago,https://www.youtube.com//watch?v=JTANbaSiw7s,https://i.ytimg.com/vi/JTANbaSiw7s/hqdefault.jpg
1227,"Guess the Output 11 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",17K views,6 years ago,https://www.youtube.com//watch?v=Cpueo7Vpn-M,https://i.ytimg.com/vi/Cpueo7Vpn-M/hqdefault.jpg
1228,STL Introduction (A Sample Video for C++ STL Course)| GeeksforGeeks,38K views,6 years ago,https://www.youtube.com//watch?v=qK8PliD5FJY,https://i.ytimg.com/vi/qK8PliD5FJY/hqdefault.jpg
1229,Check for BST (A Sample Video for DSA-Self Paced Course) | GeeksforGeeks,90K views,6 years ago,https://www.youtube.com//watch?v=maiOCptc3D8,https://i.ytimg.com/vi/maiOCptc3D8/hqdefault.jpg
1230,"Guess the Output 10 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",17K views,6 years ago,https://www.youtube.com//watch?v=aIpu8QbkepU,https://i.ytimg.com/vi/aIpu8QbkepU/hqdefault.jpg
1231,"Guess the Output 9 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",17K views,6 years ago,https://www.youtube.com//watch?v=IJjKObUrEtw,https://i.ytimg.com/vi/IJjKObUrEtw/hqdefault.jpg
1232,"How to crack off-campus Interviews of Tech Giants Like Amazon, Microsoft etc. | GeeksforGeeks",8.4K views,6 years ago,https://www.youtube.com//watch?v=DiCZ9wJOCmA,https://i.ytimg.com/vi/DiCZ9wJOCmA/hqdefault.jpg
1233,Machine Learning Foundation With Python | GeeksforGeeks,2.5K views,6 years ago,https://www.youtube.com//watch?v=pnvpajr1i6U,https://i.ytimg.com/vi/pnvpajr1i6U/hqdefault.jpg
1234,"Guess the Output 8 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",18K views,6 years ago,https://www.youtube.com//watch?v=9H-XyiPuBFE,https://i.ytimg.com/vi/9H-XyiPuBFE/hqdefault.jpg
1235,"Guess the Output 7 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",20K views,6 years ago,https://www.youtube.com//watch?v=yjBeHK2pQ14,https://i.ytimg.com/vi/yjBeHK2pQ14/hqdefault.jpg
1236,"Guess the Output 6 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",21K views,6 years ago,https://www.youtube.com//watch?v=CAGJ8MK28QM,https://i.ytimg.com/vi/CAGJ8MK28QM/hqdefault.jpg
1237,"Guess the Output 5 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",25K views,6 years ago,https://www.youtube.com//watch?v=e3FoQCtdLOI,https://i.ytimg.com/vi/e3FoQCtdLOI/hqdefault.jpg
1238,"Guess the Output 4 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",25K views,6 years ago,https://www.youtube.com//watch?v=YXr9NvvD61s,https://i.ytimg.com/vi/YXr9NvvD61s/hqdefault.jpg
1239,Java Backend | Demo Live Lecture | GeeksforGeeks,30K views,6 years ago,https://www.youtube.com//watch?v=8RjmaykLkBc,https://i.ytimg.com/vi/8RjmaykLkBc/hqdefault.jpg
1240,"Guess the Output 3 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",29K views,6 years ago,https://www.youtube.com//watch?v=PJIGn34njbA,https://i.ytimg.com/vi/PJIGn34njbA/hqdefault.jpg
1241,K stacks in a single array | GeeksforGeeks,31K views,6 years ago,https://www.youtube.com//watch?v=S5cYO9k1Ja8,https://i.ytimg.com/vi/S5cYO9k1Ja8/hqdefault.jpg
1242,Why are Data Structures necessary - by Sandeep Jain | GeeksforGeeks,51K views,6 years ago,https://www.youtube.com//watch?v=V5he1JXiQbg,https://i.ytimg.com/vi/V5he1JXiQbg/hqdefault.jpg
1243,"Guess the Output 2 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",37K views,6 years ago,https://www.youtube.com//watch?v=2XZCu-IlDx4,https://i.ytimg.com/vi/2XZCu-IlDx4/hqdefault.jpg
1244,Machine Learning Foundation | GeeksforGeeks,9.6K views,6 years ago,https://www.youtube.com//watch?v=TgzmIZs7koA,https://i.ytimg.com/vi/TgzmIZs7koA/hqdefault.jpg
1245,"Guess the Output 1 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",75K views,6 years ago,https://www.youtube.com//watch?v=DWDxKHhEn6g,https://i.ytimg.com/vi/DWDxKHhEn6g/hqdefault.jpg
1246,Design a stack with operations on middle element | GeeksforGeeks,10K views,6 years ago,https://www.youtube.com//watch?v=GWericrOYw0,https://i.ytimg.com/vi/GWericrOYw0/hqdefault.jpg
1247,Longest Consecutive Subsequence | GeeksforGeeks,16K views,6 years ago,https://www.youtube.com//watch?v=rmscV-OsLNQ,https://i.ytimg.com/vi/rmscV-OsLNQ/hqdefault.jpg
1248,Build original array from the given sub-sequences | GeeksforGeeks,1.1K views,6 years ago,https://www.youtube.com//watch?v=2guKcYv69As,https://i.ytimg.com/vi/2guKcYv69As/hqdefault.jpg
1249,Union and Intersection of Two Linked Lists | GeeksforGeeks,14K views,6 years ago,https://www.youtube.com//watch?v=2DZL9Ogm1Cg,https://i.ytimg.com/vi/2DZL9Ogm1Cg/hqdefault.jpg
1250,First Normal Form | Ep- 19 | Top 50 SQL Interview Questions | GeeksforGeeks,44K views,6 years ago,https://www.youtube.com//watch?v=-JOpBzyrZ_8,https://i.ytimg.com/vi/-JOpBzyrZ_8/hqdefault.jpg
1251,Minus in SQL | Ep - 18 |  Top 20 SQL Interview Questions | GeeksforGeeks,42K views,6 years ago,https://www.youtube.com//watch?v=gr0sOah50JU&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/gr0sOah50JU/hqdefault.jpg
1252,Intersect in SQL | Ep - 17 | Top 20 SQL Interview Questions | GeeksforGeeks,45K views,6 years ago,https://www.youtube.com//watch?v=Ulu-P55RpDA,https://i.ytimg.com/vi/Ulu-P55RpDA/hqdefault.jpg
1253,Nth Highest Salary | Ep-16 | Top 20 SQL Interview Questions | GeeksforGeeks,92K views,6 years ago,https://www.youtube.com//watch?v=orEkHRYo6jU,https://i.ytimg.com/vi/orEkHRYo6jU/hqdefault.jpg
1254,Display 1st or Last Nth Rows | Ep-15 | Top 20 SQL Interview Questions | GeeksforGeeks,71K views,6 years ago,https://www.youtube.com//watch?v=iej8RmXSqm8,https://i.ytimg.com/vi/iej8RmXSqm8/hqdefault.jpg
1255,Cross Join | Ep-14 | Top 20 SQL Interview Questions | GeeksforGeeks,54K views,6 years ago,https://www.youtube.com//watch?v=Ck3FXQW2AYw,https://i.ytimg.com/vi/Ck3FXQW2AYw/hqdefault.jpg
1256,Banker's Algorithm in Operating Systems,21K views,6 years ago,https://www.youtube.com//watch?v=hjGD08xfg9c,https://i.ytimg.com/vi/hjGD08xfg9c/hqdefault.jpg
1257,Full Join | Ep-13 | Top 20 SQL Interview Questions | GeeksforGeeks,49K views,6 years ago,https://www.youtube.com//watch?v=WmqAKSBupsE,https://i.ytimg.com/vi/WmqAKSBupsE/hqdefault.jpg
1258,Right Join | Ep-12 | Top 20 SQL Interview Questions | GeeksforGeeks,46K views,6 years ago,https://www.youtube.com//watch?v=JOAe-yua6Jw,https://i.ytimg.com/vi/JOAe-yua6Jw/hqdefault.jpg
1259,Left Join | Ep-11 | Top 20 SQL Interview Questions | GeeksforGeeks,67K views,6 years ago,https://www.youtube.com//watch?v=LCbO2U3jzU0,https://i.ytimg.com/vi/LCbO2U3jzU0/hqdefault.jpg
1260,Self Join | Ep-10 | Top 20 SQL Interview Questions | GeeksforGeeks,114K views,6 years ago,https://www.youtube.com//watch?v=-t6tjGtQ7-8,https://i.ytimg.com/vi/-t6tjGtQ7-8/hqdefault.jpg
1261,Inner Join | Ep-9 | Top 20 SQL Interview Questions| GeeksforGeeks,116K views,6 years ago,https://www.youtube.com//watch?v=zGYLUogRe-M,https://i.ytimg.com/vi/zGYLUogRe-M/hqdefault.jpg
1262,Union vs Uninonall |Ep-8 | Top 20 SQL Interview Questions| GeeksforGeeks,93K views,6 years ago,https://www.youtube.com//watch?v=zBHjXTbnJIE,https://i.ytimg.com/vi/zBHjXTbnJIE/hqdefault.jpg
1263,Uses of final Keyword (Java Programming) | GeeksforGeeks,3.9K views,6 years ago,https://www.youtube.com//watch?v=yz-BIVvLR9w,https://i.ytimg.com/vi/yz-BIVvLR9w/hqdefault.jpg
1264,Display Nth Row in SQL | Ep-7 | Top 20 SQL Questions| GeeksforGeeks,118K views,6 years ago,https://www.youtube.com//watch?v=k7rg4CARxD8&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/k7rg4CARxD8/hqdefault.jpg
1265,Amazon Interview Experience for Internship | On-Campus Placement | GeeksforGeeks,25K views,6 years ago,https://www.youtube.com//watch?v=UvvirLnjNYY,https://i.ytimg.com/vi/UvvirLnjNYY/hqdefault.jpg
1266,Snake and Ladder Problem (Graphs) | GeeksforGeeks,49K views,6 years ago,https://www.youtube.com//watch?v=1pMNYQmtVVg,https://i.ytimg.com/vi/1pMNYQmtVVg/hqdefault.jpg
1267,Pattern Searching in SQL- 2 | Ep-6 | Top 20 SQL Interview Questions | GeeksforGeeks,103K views,6 years ago,https://www.youtube.com//watch?v=ePctSjODSYU,https://i.ytimg.com/vi/ePctSjODSYU/hqdefault.jpg
1268,Pattern Matching in SQL | Ep-5 | Top 20 SQL Interview Questions | GeeksforGeeks,120K views,6 years ago,https://www.youtube.com//watch?v=kGEjUBxLDyg,https://i.ytimg.com/vi/kGEjUBxLDyg/hqdefault.jpg
1269,Display Duplicate of a Column | Ep-4 | Top 20 SQL Interview Questions | GeeksforGeeks,137K views,6 years ago,https://www.youtube.com//watch?v=zajIPJwLb78,https://i.ytimg.com/vi/zajIPJwLb78/hqdefault.jpg
1270,Display Alternate Records | Ep-3 | Top 20 SQL Interview Questions | GeeksforGeeks,177K views,6 years ago,https://www.youtube.com//watch?v=ZhcKee2weD4,https://i.ytimg.com/vi/ZhcKee2weD4/hqdefault.jpg
1271,Department Wise Highest Salary | Ep-2 | Top 20 SQL Interview Questions | GeeksforGeeks,215K views,6 years ago,https://www.youtube.com//watch?v=OddSz0T85nc,https://i.ytimg.com/vi/OddSz0T85nc/hqdefault.jpg
1272,Check if a given array contains duplicate elements within k distance from each other | GeeksforGeeks,5.7K views,6 years ago,https://www.youtube.com//watch?v=hzRo7dLtQHs,https://i.ytimg.com/vi/hzRo7dLtQHs/hqdefault.jpg
1273,2nd Highest Salary | Ep-1 | Top 20 SQL Interview Questions | GeeksforGeeks,421K views,6 years ago,https://www.youtube.com//watch?v=-6v7ctxC7yk,https://i.ytimg.com/vi/-6v7ctxC7yk/hqdefault.jpg
1274,Map (Go Programming Language) | GeeksforGeeks,1.2K views,6 years ago,https://www.youtube.com//watch?v=j5KA7K0-gbY,https://i.ytimg.com/vi/j5KA7K0-gbY/hqdefault.jpg
1275,Packages (Basics) | GeeksforGeeks,8K views,6 years ago,https://www.youtube.com//watch?v=fhWCG4G1oHY,https://i.ytimg.com/vi/fhWCG4G1oHY/hqdefault.jpg
1276,Find whether an array is subset of another array | GeeksforGeeks,15K views,6 years ago,https://www.youtube.com//watch?v=ydiUGfYnByw,https://i.ytimg.com/vi/ydiUGfYnByw/hqdefault.jpg
1277,Sample Class | DSA LIVE For Working Professionals | GeeksforGeeks,24K views,6 years ago,https://www.youtube.com//watch?v=X9aJBXeMP_4,https://i.ytimg.com/vi/X9aJBXeMP_4/hqdefault.jpg
1278,Interfaces (Java Programming) | GeeksforGeeks,10K views,6 years ago,https://www.youtube.com//watch?v=8ZdbOOCqEII,https://i.ytimg.com/vi/8ZdbOOCqEII/hqdefault.jpg
1279,Find Itinerary from a given list of tickets (Tickets Hashing)| GeeksforGeeks,4.7K views,6 years ago,https://www.youtube.com//watch?v=u52i2gAnFvU,https://i.ytimg.com/vi/u52i2gAnFvU/hqdefault.jpg
1280,Minimum Window Substring | GeeksforGeeks,24K views,6 years ago,https://www.youtube.com//watch?v=Xg0rPVTQf98,https://i.ytimg.com/vi/Xg0rPVTQf98/hqdefault.jpg
1281,Slice (Go Programming Language)| GeeksforGeeks,739 views,6 years ago,https://www.youtube.com//watch?v=Lg-j14e22a8,https://i.ytimg.com/vi/Lg-j14e22a8/hqdefault.jpg
1282,Abstract Classes (Java Programming Language) | GeeksforGeeks,10K views,6 years ago,https://www.youtube.com//watch?v=DWmpxZ59JW0,https://i.ytimg.com/vi/DWmpxZ59JW0/hqdefault.jpg
1283,Method Overriding (Java Programming Language) | GeeksforGeeks,5.6K views,6 years ago,https://www.youtube.com//watch?v=i6GzimCuFhM,https://i.ytimg.com/vi/i6GzimCuFhM/hqdefault.jpg
1284,Diameter of a Binary Tree (Problem of the Week) | by Shashi Bhushan | GeeksforGeeks,6.4K views,6 years ago,https://www.youtube.com//watch?v=rm2WE0MCJ6k,https://i.ytimg.com/vi/rm2WE0MCJ6k/hqdefault.jpg
1285,Arrays in Go Programming Language | GeeksforGeeks,1K views,6 years ago,https://www.youtube.com//watch?v=xf5D8DogB1w,https://i.ytimg.com/vi/xf5D8DogB1w/hqdefault.jpg
1286,Pointers In Go Programming Language | GeeksforGeeks,3.3K views,6 years ago,https://www.youtube.com//watch?v=58LQJBCKk3s,https://i.ytimg.com/vi/58LQJBCKk3s/hqdefault.jpg
1287,Method Overloading (Java Programming Language)| GeeksforGeeks,6.3K views,6 years ago,https://www.youtube.com//watch?v=MHns-oaIHIs&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/MHns-oaIHIs/hqdefault.jpg
1288,Inheritance in Java (Java Programming)| GeeksforGeeks,7K views,6 years ago,https://www.youtube.com//watch?v=kfZkCT9J2Q4,https://i.ytimg.com/vi/kfZkCT9J2Q4/hqdefault.jpg
1289,Sampling and Quantization (Digital Image Processing) | GeeksforGeeks,106K views,6 years ago,https://www.youtube.com//watch?v=JPdMQ9-wJyw,https://i.ytimg.com/vi/JPdMQ9-wJyw/hqdefault.jpg
1290,Submatrix Sum Queries | GeeksforGeeks,17K views,6 years ago,https://www.youtube.com//watch?v=-d8KbQVx-mM,https://i.ytimg.com/vi/-d8KbQVx-mM/hqdefault.jpg
1291,DSA LIVE For Working Professionals | Live Online Classroom Program by GeeksforGeeks,10K views,6 years ago,https://www.youtube.com//watch?v=0JnUBSX-KDQ,https://i.ytimg.com/vi/0JnUBSX-KDQ/hqdefault.jpg
